DateTime,Junction,Vehicles,ID,Hour,Weekday
2016-04-16 13:00:00,1,24,20160416131,13,5
2016-04-16 14:00:00,1,22,20160416141,14,5
2016-04-16 15:00:00,1,22,20160416151,15,5
2016-04-16 16:00:00,1,23,20160416161,16,5
2016-04-16 17:00:00,1,20,20160416171,17,5
2016-04-16 18:00:00,1,25,20160416181,18,5
2016-04-16 19:00:00,1,32,20160416191,19,5
2016-04-16 20:00:00,1,28,20160416201,20,5
2016-04-16 21:00:00,1,27,20160416211,21,5
2016-04-16 22:00:00,1,28,20160416221,22,5
2016-04-16 23:00:00,1,25,20160416231,23,5
2016-04-17 00:00:00,1,25,20160417001,0,6
2016-04-17 01:00:00,1,25,20160417011,1,6
2016-04-17 02:00:00,1,18,20160417021,2,6
2016-04-17 03:00:00,1,15,20160417031,3,6
2016-04-17 04:00:00,1,13,20160417041,4,6
2016-04-17 05:00:00,1,13,20160417051,5,6
2016-04-17 06:00:00,1,15,20160417061,6,6
2016-04-17 07:00:00,1,13,20160417071,7,6
2016-04-17 08:00:00,1,20,20160417081,8,6
2016-04-17 09:00:00,1,23,20160417091,9,6
2016-04-17 10:00:00,1,23,20160417101,10,6
2016-04-17 11:00:00,1,26,20160417111,11,6
2016-04-17 12:00:00,1,26,20160417121,12,6
2016-04-17 13:00:00,1,24,20160417131,13,6
2016-04-17 14:00:00,1,26,20160417141,14,6
2016-04-17 15:00:00,1,24,20160417151,15,6
2016-04-17 16:00:00,1,27,20160417161,16,6
2016-04-17 17:00:00,1,30,20160417171,17,6
2016-04-17 18:00:00,1,28,20160417181,18,6
2016-04-17 19:00:00,1,33,20160417191,19,6
2016-04-17 20:00:00,1,29,20160417201,20,6
2016-04-17 21:00:00,1,30,20160417211,21,6
2016-04-17 22:00:00,1,29,20160417221,22,6
2016-04-17 23:00:00,1,27,20160417231,23,6
2016-04-18 00:00:00,1,30,20160418001,0,0
2016-04-18 01:00:00,1,24,20160418011,1,0
2016-04-18 02:00:00,1,20,20160418021,2,0
2016-04-18 03:00:00,1,18,20160418031,3,0
2016-04-18 04:00:00,1,16,20160418041,4,0
2016-04-18 05:00:00,1,15,20160418051,5,0
2016-04-18 06:00:00,1,20,20160418061,6,0
2016-04-18 07:00:00,1,20,20160418071,7,0
2016-04-18 08:00:00,1,26,20160418081,8,0
2016-04-18 09:00:00,1,36,20160418091,9,0
2016-04-18 10:00:00,1,45,20160418101,10,0
2016-04-18 11:00:00,1,47,20160418111,11,0
2016-04-18 12:00:00,1,49,20160418121,12,0
2016-04-18 13:00:00,1,48,20160418131,13,0
2016-04-18 14:00:00,1,47,20160418141,14,0
2016-04-18 15:00:00,1,48,20160418151,15,0
2016-04-18 16:00:00,1,45,20160418161,16,0
2016-04-18 17:00:00,1,45,20160418171,17,0
2016-04-18 18:00:00,1,47,20160418181,18,0
2016-04-18 19:00:00,1,48,20160418191,19,0
2016-04-18 20:00:00,1,45,20160418201,20,0
2016-04-18 21:00:00,1,43,20160418211,21,0
2016-04-18 22:00:00,1,43,20160418221,22,0
2016-04-18 23:00:00,1,41,20160418231,23,0
2016-04-19 00:00:00,1,37,20160419001,0,1
2016-04-19 01:00:00,1,34,20160419011,1,1
2016-04-19 02:00:00,1,31,20160419021,2,1
2016-04-19 03:00:00,1,27,20160419031,3,1
2016-04-19 04:00:00,1,22,20160419041,4,1
2016-04-19 05:00:00,1,27,20160419051,5,1
2016-04-19 06:00:00,1,23,20160419061,6,1
2016-04-19 07:00:00,1,27,20160419071,7,1
2016-04-19 08:00:00,1,32,20160419081,8,1
2016-04-19 09:00:00,1,32,20160419091,9,1
2016-04-19 10:00:00,1,38,20160419101,10,1
2016-04-19 11:00:00,1,45,20160419111,11,1
2016-04-19 12:00:00,1,46,20160419121,12,1
2016-04-19 13:00:00,1,37,20160419131,13,1
2016-04-19 14:00:00,1,43,20160419141,14,1
2016-04-19 15:00:00,1,44,20160419151,15,1
2016-04-19 16:00:00,1,44,20160419161,16,1
2016-04-19 17:00:00,1,44,20160419171,17,1
2016-04-19 18:00:00,1,44,20160419181,18,1
2016-04-19 19:00:00,1,45,20160419191,19,1
2016-04-19 20:00:00,1,41,20160419201,20,1
2016-04-19 21:00:00,1,42,20160419211,21,1
2016-04-19 22:00:00,1,40,20160419221,22,1
2016-04-19 23:00:00,1,39,20160419231,23,1
2016-04-20 00:00:00,1,35,20160420001,0,2
2016-04-20 01:00:00,1,32,20160420011,1,2
2016-04-20 02:00:00,1,27,20160420021,2,2
2016-04-20 03:00:00,1,21,20160420031,3,2
2016-04-20 04:00:00,1,19,20160420041,4,2
2016-04-20 05:00:00,1,18,20160420051,5,2
2016-04-20 06:00:00,1,20,20160420061,6,2
2016-04-20 07:00:00,1,25,20160420071,7,2
2016-04-20 08:00:00,1,25,20160420081,8,2
2016-04-20 09:00:00,1,29,20160420091,9,2
2016-04-20 10:00:00,1,35,20160420101,10,2
2016-04-20 11:00:00,1,44,20160420111,11,2
2016-04-20 12:00:00,1,42,20160420121,12,2
2016-04-20 13:00:00,1,36,20160420131,13,2
2016-04-20 14:00:00,1,42,20160420141,14,2
2016-04-20 15:00:00,1,41,20160420151,15,2
2016-04-20 16:00:00,1,41,20160420161,16,2
2016-04-20 17:00:00,1,40,20160420171,17,2
2016-04-20 18:00:00,1,39,20160420181,18,2
2016-04-20 19:00:00,1,43,20160420191,19,2
2016-04-20 20:00:00,1,40,20160420201,20,2
2016-04-20 21:00:00,1,38,20160420211,21,2
2016-04-20 22:00:00,1,35,20160420221,22,2
2016-04-20 23:00:00,1,31,20160420231,23,2
2016-04-21 00:00:00,1,34,20160421001,0,3
2016-04-21 01:00:00,1,29,20160421011,1,3
2016-04-21 02:00:00,1,25,20160421021,2,3
2016-04-21 03:00:00,1,19,20160421031,3,3
2016-04-21 04:00:00,1,17,20160421041,4,3
2016-04-21 05:00:00,1,18,20160421051,5,3
2016-04-21 06:00:00,1,20,20160421061,6,3
2016-04-21 07:00:00,1,25,20160421071,7,3
2016-04-21 08:00:00,1,21,20160421081,8,3
2016-04-21 09:00:00,1,29,20160421091,9,3
2016-04-21 10:00:00,1,43,20160421101,10,3
2016-04-21 11:00:00,1,45,20160421111,11,3
2016-04-21 12:00:00,1,43,20160421121,12,3
2016-04-21 13:00:00,1,40,20160421131,13,3
2016-04-21 14:00:00,1,41,20160421141,14,3
2016-04-21 15:00:00,1,40,20160421151,15,3
2016-04-21 16:00:00,1,39,20160421161,16,3
2016-04-21 17:00:00,1,39,20160421171,17,3
2016-04-21 18:00:00,1,41,20160421181,18,3
2016-04-21 19:00:00,1,40,20160421191,19,3
2016-04-21 20:00:00,1,38,20160421201,20,3
2016-04-21 21:00:00,1,39,20160421211,21,3
2016-04-21 22:00:00,1,32,20160421221,22,3
2016-04-21 23:00:00,1,35,20160421231,23,3
2016-04-22 00:00:00,1,29,20160422001,0,4
2016-04-22 01:00:00,1,25,20160422011,1,4
2016-04-22 02:00:00,1,24,20160422021,2,4
2016-04-22 03:00:00,1,20,20160422031,3,4
2016-04-22 04:00:00,1,18,20160422041,4,4
2016-04-22 05:00:00,1,13,20160422051,5,4
2016-04-22 06:00:00,1,17,20160422061,6,4
2016-04-22 07:00:00,1,21,20160422071,7,4
2016-04-22 08:00:00,1,20,20160422081,8,4
2016-04-22 09:00:00,1,27,20160422091,9,4
2016-04-22 10:00:00,1,37,20160422101,10,4
2016-04-22 11:00:00,1,39,20160422111,11,4
2016-04-22 12:00:00,1,41,20160422121,12,4
2016-04-22 13:00:00,1,40,20160422131,13,4
2016-04-22 14:00:00,1,41,20160422141,14,4
2016-04-22 15:00:00,1,41,20160422151,15,4
2016-04-22 16:00:00,1,37,20160422161,16,4
2016-04-22 17:00:00,1,35,20160422171,17,4
2016-04-22 18:00:00,1,38,20160422181,18,4
2016-04-22 19:00:00,1,39,20160422191,19,4
2016-04-22 20:00:00,1,37,20160422201,20,4
2016-04-22 21:00:00,1,38,20160422211,21,4
2016-04-22 22:00:00,1,34,20160422221,22,4
2016-04-22 23:00:00,1,33,20160422231,23,4
2016-04-23 00:00:00,1,32,20160423001,0,5
2016-04-23 01:00:00,1,28,20160423011,1,5
2016-04-23 02:00:00,1,22,20160423021,2,5
2016-04-23 03:00:00,1,18,20160423031,3,5
2016-04-23 04:00:00,1,14,20160423041,4,5
2016-04-23 05:00:00,1,14,20160423051,5,5
2016-04-23 06:00:00,1,16,20160423061,6,5
2016-04-23 07:00:00,1,18,20160423071,7,5
2016-04-23 08:00:00,1,18,20160423081,8,5
2016-04-23 09:00:00,1,22,20160423091,9,5
2016-04-23 10:00:00,1,29,20160423101,10,5
2016-04-23 11:00:00,1,31,20160423111,11,5
2016-04-23 12:00:00,1,30,20160423121,12,5
2016-04-23 13:00:00,1,25,20160423131,13,5
2016-04-23 14:00:00,1,27,20160423141,14,5
2016-04-23 15:00:00,1,25,20160423151,15,5
2016-04-23 16:00:00,1,23,20160423161,16,5
2016-04-23 17:00:00,1,24,20160423171,17,5
2016-04-23 18:00:00,1,30,20160423181,18,5
2016-04-23 19:00:00,1,31,20160423191,19,5
2016-04-23 20:00:00,1,34,20160423201,20,5
2016-04-23 21:00:00,1,28,20160423211,21,5
2016-04-23 22:00:00,1,29,20160423221,22,5
2016-04-23 23:00:00,1,32,20160423231,23,5
2016-04-24 00:00:00,1,30,20160424001,0,6
2016-04-24 01:00:00,1,25,20160424011,1,6
2016-04-24 02:00:00,1,21,20160424021,2,6
2016-04-24 03:00:00,1,17,20160424031,3,6
2016-04-24 04:00:00,1,16,20160424041,4,6
2016-04-24 05:00:00,1,11,20160424051,5,6
2016-04-24 06:00:00,1,14,20160424061,6,6
2016-04-24 07:00:00,1,15,20160424071,7,6
2016-04-24 08:00:00,1,18,20160424081,8,6
2016-04-24 09:00:00,1,24,20160424091,9,6
2016-04-24 10:00:00,1,23,20160424101,10,6
2016-04-24 11:00:00,1,26,20160424111,11,6
2016-04-24 12:00:00,1,27,20160424121,12,6
2016-04-24 13:00:00,1,28,20160424131,13,6
2016-04-24 14:00:00,1,23,20160424141,14,6
2016-04-24 15:00:00,1,23,20160424151,15,6
2016-04-24 16:00:00,1,25,20160424161,16,6
2016-04-24 17:00:00,1,24,20160424171,17,6
2016-04-24 18:00:00,1,35,20160424181,18,6
2016-04-24 19:00:00,1,37,20160424191,19,6
2016-04-24 20:00:00,1,35,20160424201,20,6
2016-04-24 21:00:00,1,34,20160424211,21,6
2016-04-24 22:00:00,1,31,20160424221,22,6
2016-04-24 23:00:00,1,34,20160424231,23,6
2016-04-25 00:00:00,1,31,20160425001,0,0
2016-04-25 01:00:00,1,24,20160425011,1,0
2016-04-25 02:00:00,1,22,20160425021,2,0
2016-04-25 03:00:00,1,16,20160425031,3,0
2016-04-25 04:00:00,1,20,20160425041,4,0
2016-04-25 05:00:00,1,17,20160425051,5,0
2016-04-25 06:00:00,1,17,20160425061,6,0
2016-04-25 07:00:00,1,23,20160425071,7,0
2016-04-25 08:00:00,1,29,20160425081,8,0
2016-04-25 09:00:00,1,47,20160425091,9,0
2016-04-25 10:00:00,1,62,20160425101,10,0
2016-04-25 11:00:00,1,61,20160425111,11,0
2016-04-25 12:00:00,1,56,20160425121,12,0
2016-04-25 13:00:00,1,48,20160425131,13,0
2016-04-25 14:00:00,1,50,20160425141,14,0
2016-04-25 15:00:00,1,51,20160425151,15,0
2016-04-25 16:00:00,1,50,20160425161,16,0
2016-04-25 17:00:00,1,52,20160425171,17,0
2016-04-25 18:00:00,1,52,20160425181,18,0
2016-04-25 19:00:00,1,49,20160425191,19,0
2016-04-25 20:00:00,1,48,20160425201,20,0
2016-04-25 21:00:00,1,40,20160425211,21,0
2016-04-25 22:00:00,1,43,20160425221,22,0
2016-04-25 23:00:00,1,42,20160425231,23,0
2016-04-26 00:00:00,1,39,20160426001,0,1
2016-04-26 01:00:00,1,34,20160426011,1,1
2016-04-26 02:00:00,1,32,20160426021,2,1
2016-04-26 03:00:00,1,25,20160426031,3,1
2016-04-26 04:00:00,1,16,20160426041,4,1
2016-04-26 05:00:00,1,21,20160426051,5,1
2016-04-26 06:00:00,1,25,20160426061,6,1
2016-04-26 07:00:00,1,28,20160426071,7,1
2016-04-26 08:00:00,1,26,20160426081,8,1
2016-04-26 09:00:00,1,29,20160426091,9,1
2016-04-26 10:00:00,1,40,20160426101,10,1
2016-04-26 11:00:00,1,39,20160426111,11,1
2016-04-26 12:00:00,1,43,20160426121,12,1
2016-04-26 13:00:00,1,36,20160426131,13,1
2016-04-26 14:00:00,1,44,20160426141,14,1
2016-04-26 15:00:00,1,44,20160426151,15,1
2016-04-26 16:00:00,1,44,20160426161,16,1
2016-04-26 17:00:00,1,41,20160426171,17,1
2016-04-26 18:00:00,1,43,20160426181,18,1
2016-04-26 19:00:00,1,47,20160426191,19,1
2016-04-26 20:00:00,1,40,20160426201,20,1
2016-04-26 21:00:00,1,36,20160426211,21,1
2016-04-26 22:00:00,1,34,20160426221,22,1
2016-04-26 23:00:00,1,36,20160426231,23,1
2016-04-27 00:00:00,1,32,20160427001,0,2
2016-04-27 01:00:00,1,29,20160427011,1,2
2016-04-27 02:00:00,1,26,20160427021,2,2
2016-04-27 03:00:00,1,21,20160427031,3,2
2016-04-27 04:00:00,1,16,20160427041,4,2
2016-04-27 05:00:00,1,16,20160427051,5,2
2016-04-27 06:00:00,1,21,20160427061,6,2
2016-04-27 07:00:00,1,26,20160427071,7,2
2016-04-27 08:00:00,1,27,20160427081,8,2
2016-04-27 09:00:00,1,31,20160427091,9,2
2016-04-27 10:00:00,1,40,20160427101,10,2
2016-04-27 11:00:00,1,40,20160427111,11,2
2016-04-27 12:00:00,1,43,20160427121,12,2
2016-04-27 13:00:00,1,37,20160427131,13,2
2016-04-27 14:00:00,1,40,20160427141,14,2
2016-04-27 15:00:00,1,39,20160427151,15,2
2016-04-27 16:00:00,1,38,20160427161,16,2
2016-04-27 17:00:00,1,36,20160427171,17,2
2016-04-27 18:00:00,1,45,20160427181,18,2
2016-04-27 19:00:00,1,44,20160427191,19,2
2016-04-27 20:00:00,1,43,20160427201,20,2
2016-04-27 21:00:00,1,37,20160427211,21,2
2016-04-27 22:00:00,1,39,20160427221,22,2
2016-04-27 23:00:00,1,35,20160427231,23,2
2016-04-28 00:00:00,1,37,20160428001,0,3
2016-04-28 01:00:00,1,27,20160428011,1,3
2016-04-28 02:00:00,1,23,20160428021,2,3
2016-04-28 03:00:00,1,24,20160428031,3,3
2016-04-28 04:00:00,1,18,20160428041,4,3
2016-04-28 05:00:00,1,17,20160428051,5,3
2016-04-28 06:00:00,1,21,20160428061,6,3
2016-04-28 07:00:00,1,25,20160428071,7,3
2016-04-28 08:00:00,1,27,20160428081,8,3
2016-04-28 09:00:00,1,36,20160428091,9,3
2016-04-28 10:00:00,1,50,20160428101,10,3
2016-04-28 11:00:00,1,53,20160428111,11,3
2016-04-28 12:00:00,1,54,20160428121,12,3
2016-04-28 13:00:00,1,41,20160428131,13,3
2016-04-28 14:00:00,1,46,20160428141,14,3
2016-04-28 15:00:00,1,39,20160428151,15,3
2016-04-28 16:00:00,1,42,20160428161,16,3
2016-04-28 17:00:00,1,41,20160428171,17,3
2016-04-28 18:00:00,1,43,20160428181,18,3
2016-04-28 19:00:00,1,42,20160428191,19,3
2016-04-28 20:00:00,1,39,20160428201,20,3
2016-04-28 21:00:00,1,38,20160428211,21,3
2016-04-28 22:00:00,1,36,20160428221,22,3
2016-04-28 23:00:00,1,38,20160428231,23,3
2016-04-29 00:00:00,1,39,20160429001,0,4
2016-04-29 01:00:00,1,29,20160429011,1,4
2016-04-29 02:00:00,1,25,20160429021,2,4
2016-04-29 03:00:00,1,20,20160429031,3,4
2016-04-29 04:00:00,1,17,20160429041,4,4
2016-04-29 05:00:00,1,17,20160429051,5,4
2016-04-29 06:00:00,1,20,20160429061,6,4
2016-04-29 07:00:00,1,26,20160429071,7,4
2016-04-29 08:00:00,1,27,20160429081,8,4
2016-04-29 09:00:00,1,30,20160429091,9,4
2016-04-29 10:00:00,1,41,20160429101,10,4
2016-04-29 11:00:00,1,40,20160429111,11,4
2016-04-29 12:00:00,1,41,20160429121,12,4
2016-04-29 13:00:00,1,38,20160429131,13,4
2016-04-29 14:00:00,1,43,20160429141,14,4
2016-04-29 15:00:00,1,38,20160429151,15,4
2016-04-29 16:00:00,1,41,20160429161,16,4
2016-04-29 17:00:00,1,37,20160429171,17,4
2016-04-29 18:00:00,1,40,20160429181,18,4
2016-04-29 19:00:00,1,39,20160429191,19,4
2016-04-29 20:00:00,1,40,20160429201,20,4
2016-04-29 21:00:00,1,35,20160429211,21,4
2016-04-29 22:00:00,1,35,20160429221,22,4
2016-04-29 23:00:00,1,33,20160429231,23,4
2016-04-30 00:00:00,1,31,20160430001,0,5
2016-04-30 01:00:00,1,28,20160430011,1,5
2016-04-30 02:00:00,1,23,20160430021,2,5
2016-04-30 03:00:00,1,15,20160430031,3,5
2016-04-30 04:00:00,1,15,20160430041,4,5
2016-04-30 05:00:00,1,16,20160430051,5,5
2016-04-30 06:00:00,1,17,20160430061,6,5
2016-04-30 07:00:00,1,14,20160430071,7,5
2016-04-30 08:00:00,1,21,20160430081,8,5
2016-04-30 09:00:00,1,21,20160430091,9,5
2016-04-30 10:00:00,1,21,20160430101,10,5
2016-04-30 11:00:00,1,26,20160430111,11,5
2016-04-30 12:00:00,1,27,20160430121,12,5
2016-04-30 13:00:00,1,25,20160430131,13,5
2016-04-30 14:00:00,1,21,20160430141,14,5
2016-04-30 15:00:00,1,21,20160430151,15,5
2016-04-30 16:00:00,1,23,20160430161,16,5
2016-04-30 17:00:00,1,22,20160430171,17,5
2016-04-30 18:00:00,1,26,20160430181,18,5
2016-04-30 19:00:00,1,29,20160430191,19,5
2016-04-30 20:00:00,1,28,20160430201,20,5
2016-04-30 21:00:00,1,24,20160430211,21,5
2016-04-30 22:00:00,1,25,20160430221,22,5
2016-04-30 23:00:00,1,28,20160430231,23,5
2016-05-01 00:00:00,1,25,20160501001,0,6
2016-05-01 01:00:00,1,23,20160501011,1,6
2016-05-01 02:00:00,1,20,20160501021,2,6
2016-05-01 03:00:00,1,16,20160501031,3,6
2016-05-01 04:00:00,1,13,20160501041,4,6
2016-05-01 05:00:00,1,14,20160501051,5,6
2016-05-01 06:00:00,1,13,20160501061,6,6
2016-05-01 07:00:00,1,18,20160501071,7,6
2016-05-01 08:00:00,1,18,20160501081,8,6
2016-05-01 09:00:00,1,20,20160501091,9,6
2016-05-01 10:00:00,1,30,20160501101,10,6
2016-05-01 11:00:00,1,27,20160501111,11,6
2016-05-01 12:00:00,1,27,20160501121,12,6
2016-05-01 13:00:00,1,24,20160501131,13,6
2016-05-01 14:00:00,1,24,20160501141,14,6
2016-05-01 15:00:00,1,28,20160501151,15,6
2016-05-01 16:00:00,1,26,20160501161,16,6
2016-05-01 17:00:00,1,25,20160501171,17,6
2016-05-01 18:00:00,1,25,20160501181,18,6
2016-05-01 19:00:00,1,31,20160501191,19,6
2016-05-01 20:00:00,1,30,20160501201,20,6
2016-05-01 21:00:00,1,27,20160501211,21,6
2016-05-01 22:00:00,1,31,20160501221,22,6
2016-05-01 23:00:00,1,29,20160501231,23,6
2016-05-02 00:00:00,1,27,20160502001,0,0
2016-05-02 01:00:00,1,22,20160502011,1,0
2016-05-02 02:00:00,1,16,20160502021,2,0
2016-05-02 03:00:00,1,16,20160502031,3,0
2016-05-02 04:00:00,1,19,20160502041,4,0
2016-05-02 05:00:00,1,18,20160502051,5,0
2016-05-02 06:00:00,1,18,20160502061,6,0
2016-05-02 07:00:00,1,24,20160502071,7,0
2016-05-02 08:00:00,1,25,20160502081,8,0
2016-05-02 09:00:00,1,29,20160502091,9,0
2016-05-02 10:00:00,1,33,20160502101,10,0
2016-05-02 11:00:00,1,42,20160502111,11,0
2016-05-02 12:00:00,1,41,20160502121,12,0
2016-05-02 13:00:00,1,37,20160502131,13,0
2016-05-02 14:00:00,1,40,20160502141,14,0
2016-05-02 15:00:00,1,39,20160502151,15,0
2016-05-02 16:00:00,1,36,20160502161,16,0
2016-05-02 17:00:00,1,41,20160502171,17,0
2016-05-02 18:00:00,1,41,20160502181,18,0
2016-05-02 19:00:00,1,47,20160502191,19,0
2016-05-02 20:00:00,1,45,20160502201,20,0
2016-05-02 21:00:00,1,39,20160502211,21,0
2016-05-02 22:00:00,1,36,20160502221,22,0
2016-05-02 23:00:00,1,39,20160502231,23,0
2016-05-03 00:00:00,1,36,20160503001,0,1
2016-05-03 01:00:00,1,31,20160503011,1,1
2016-05-03 02:00:00,1,21,20160503021,2,1
2016-05-03 03:00:00,1,20,20160503031,3,1
2016-05-03 04:00:00,1,19,20160503041,4,1
2016-05-03 05:00:00,1,19,20160503051,5,1
2016-05-03 06:00:00,1,21,20160503061,6,1
2016-05-03 07:00:00,1,25,20160503071,7,1
2016-05-03 08:00:00,1,24,20160503081,8,1
2016-05-03 09:00:00,1,30,20160503091,9,1
2016-05-03 10:00:00,1,39,20160503101,10,1
2016-05-03 11:00:00,1,55,20160503111,11,1
2016-05-03 12:00:00,1,57,20160503121,12,1
2016-05-03 13:00:00,1,48,20160503131,13,1
2016-05-03 14:00:00,1,51,20160503141,14,1
2016-05-03 15:00:00,1,47,20160503151,15,1
2016-05-03 16:00:00,1,47,20160503161,16,1
2016-05-03 17:00:00,1,44,20160503171,17,1
2016-05-03 18:00:00,1,48,20160503181,18,1
2016-05-03 19:00:00,1,51,20160503191,19,1
2016-05-03 20:00:00,1,46,20160503201,20,1
2016-05-03 21:00:00,1,44,20160503211,21,1
2016-05-03 22:00:00,1,41,20160503221,22,1
2016-05-03 23:00:00,1,38,20160503231,23,1
2016-05-04 00:00:00,1,34,20160504001,0,2
2016-05-04 01:00:00,1,29,20160504011,1,2
2016-05-04 02:00:00,1,23,20160504021,2,2
2016-05-04 03:00:00,1,22,20160504031,3,2
2016-05-04 04:00:00,1,20,20160504041,4,2
2016-05-04 05:00:00,1,17,20160504051,5,2
2016-05-04 06:00:00,1,19,20160504061,6,2
2016-05-04 07:00:00,1,24,20160504071,7,2
2016-05-04 08:00:00,1,25,20160504081,8,2
2016-05-04 09:00:00,1,30,20160504091,9,2
2016-05-04 10:00:00,1,42,20160504101,10,2
2016-05-04 11:00:00,1,45,20160504111,11,2
2016-05-04 12:00:00,1,47,20160504121,12,2
2016-05-04 13:00:00,1,40,20160504131,13,2
2016-05-04 14:00:00,1,45,20160504141,14,2
2016-05-04 15:00:00,1,43,20160504151,15,2
2016-05-04 16:00:00,1,42,20160504161,16,2
2016-05-04 17:00:00,1,40,20160504171,17,2
2016-05-04 18:00:00,1,41,20160504181,18,2
2016-05-04 19:00:00,1,45,20160504191,19,2
2016-05-04 20:00:00,1,41,20160504201,20,2
2016-05-04 21:00:00,1,37,20160504211,21,2
2016-05-04 22:00:00,1,39,20160504221,22,2
2016-05-04 23:00:00,1,39,20160504231,23,2
2016-05-05 00:00:00,1,35,20160505001,0,3
2016-05-05 01:00:00,1,30,20160505011,1,3
2016-05-05 02:00:00,1,25,20160505021,2,3
2016-05-05 03:00:00,1,20,20160505031,3,3
2016-05-05 04:00:00,1,21,20160505041,4,3
2016-05-05 05:00:00,1,19,20160505051,5,3
2016-05-05 06:00:00,1,19,20160505061,6,3
2016-05-05 07:00:00,1,27,20160505071,7,3
2016-05-05 08:00:00,1,25,20160505081,8,3
2016-05-05 09:00:00,1,31,20160505091,9,3
2016-05-05 10:00:00,1,37,20160505101,10,3
2016-05-05 11:00:00,1,54,20160505111,11,3
2016-05-05 12:00:00,1,46,20160505121,12,3
2016-05-05 13:00:00,1,41,20160505131,13,3
2016-05-05 14:00:00,1,45,20160505141,14,3
2016-05-05 15:00:00,1,43,20160505151,15,3
2016-05-05 16:00:00,1,43,20160505161,16,3
2016-05-05 17:00:00,1,41,20160505171,17,3
2016-05-05 18:00:00,1,44,20160505181,18,3
2016-05-05 19:00:00,1,38,20160505191,19,3
2016-05-05 20:00:00,1,42,20160505201,20,3
2016-05-05 21:00:00,1,34,20160505211,21,3
2016-05-05 22:00:00,1,36,20160505221,22,3
2016-05-05 23:00:00,1,34,20160505231,23,3
2016-05-06 00:00:00,1,33,20160506001,0,4
2016-05-06 01:00:00,1,35,20160506011,1,4
2016-05-06 02:00:00,1,36,20160506021,2,4
2016-05-06 03:00:00,1,29,20160506031,3,4
2016-05-06 04:00:00,1,28,20160506041,4,4
2016-05-06 05:00:00,1,26,20160506051,5,4
2016-05-06 06:00:00,1,30,20160506061,6,4
2016-05-06 07:00:00,1,30,20160506071,7,4
2016-05-06 08:00:00,1,34,20160506081,8,4
2016-05-06 09:00:00,1,35,20160506091,9,4
2016-05-06 10:00:00,1,63,20160506101,10,4
2016-05-06 11:00:00,1,61,20160506111,11,4
2016-05-06 12:00:00,1,58,20160506121,12,4
2016-05-06 13:00:00,1,46,20160506131,13,4
2016-05-06 14:00:00,1,48,20160506141,14,4
2016-05-06 15:00:00,1,46,20160506151,15,4
2016-05-06 16:00:00,1,43,20160506161,16,4
2016-05-06 17:00:00,1,47,20160506171,17,4
2016-05-06 18:00:00,1,48,20160506181,18,4
2016-05-06 19:00:00,1,46,20160506191,19,4
2016-05-06 20:00:00,1,45,20160506201,20,4
2016-05-06 21:00:00,1,40,20160506211,21,4
2016-05-06 22:00:00,1,35,20160506221,22,4
2016-05-06 23:00:00,1,36,20160506231,23,4
2016-05-07 00:00:00,1,33,20160507001,0,5
2016-05-07 01:00:00,1,31,20160507011,1,5
2016-05-07 02:00:00,1,22,20160507021,2,5
2016-05-07 03:00:00,1,21,20160507031,3,5
2016-05-07 04:00:00,1,18,20160507041,4,5
2016-05-07 05:00:00,1,17,20160507051,5,5
2016-05-07 06:00:00,1,17,20160507061,6,5
2016-05-07 07:00:00,1,19,20160507071,7,5
2016-05-07 08:00:00,1,20,20160507081,8,5
2016-05-07 09:00:00,1,21,20160507091,9,5
2016-05-07 10:00:00,1,32,20160507101,10,5
2016-05-07 11:00:00,1,30,20160507111,11,5
2016-05-07 12:00:00,1,29,20160507121,12,5
2016-05-07 13:00:00,1,26,20160507131,13,5
2016-05-07 14:00:00,1,28,20160507141,14,5
2016-05-07 15:00:00,1,27,20160507151,15,5
2016-05-07 16:00:00,1,26,20160507161,16,5
2016-05-07 17:00:00,1,26,20160507171,17,5
2016-05-07 18:00:00,1,27,20160507181,18,5
2016-05-07 19:00:00,1,30,20160507191,19,5
2016-05-07 20:00:00,1,27,20160507201,20,5
2016-05-07 21:00:00,1,25,20160507211,21,5
2016-05-07 22:00:00,1,30,20160507221,22,5
2016-05-07 23:00:00,1,30,20160507231,23,5
2016-05-08 00:00:00,1,30,20160508001,0,6
2016-05-08 01:00:00,1,22,20160508011,1,6
2016-05-08 02:00:00,1,23,20160508021,2,6
2016-05-08 03:00:00,1,15,20160508031,3,6
2016-05-08 04:00:00,1,16,20160508041,4,6
2016-05-08 05:00:00,1,16,20160508051,5,6
2016-05-08 06:00:00,1,16,20160508061,6,6
2016-05-08 07:00:00,1,20,20160508071,7,6
2016-05-08 08:00:00,1,29,20160508081,8,6
2016-05-08 09:00:00,1,32,20160508091,9,6
2016-05-08 10:00:00,1,35,20160508101,10,6
2016-05-08 11:00:00,1,36,20160508111,11,6
2016-05-08 12:00:00,1,35,20160508121,12,6
2016-05-08 13:00:00,1,34,20160508131,13,6
2016-05-08 14:00:00,1,31,20160508141,14,6
2016-05-08 15:00:00,1,30,20160508151,15,6
2016-05-08 16:00:00,1,30,20160508161,16,6
2016-05-08 17:00:00,1,32,20160508171,17,6
2016-05-08 18:00:00,1,36,20160508181,18,6
2016-05-08 19:00:00,1,37,20160508191,19,6
2016-05-08 20:00:00,1,39,20160508201,20,6
2016-05-08 21:00:00,1,32,20160508211,21,6
